duration:193.69588763541665
      note      start        end
instrument:29
        54 27.980765499999997 28.263217385416667
        54 28.269226999999997 28.551678885416663
        54 28.557688499999998 28.695909635416665
        51 28.70191925 28.840140385416664
        54 28.846149999999998 29.128601885416664
        54 29.1346115 29.417063385416665
        51  29.423073 29.561294135416667
        49 29.567303749999997 29.705524885416665
        58  29.999996 30.138217135416664
        61 30.144226749999998 30.426678635416664
        58 30.432688249999998 30.570909385416666
        63 30.576918999999997 30.859370885416666
        58 30.865380499999997 31.003601635416665
        61 31.00961125 31.292063135416665
        58 31.29807275 31.436293885416664
        63 31.442303499999998 31.724755385416664
        58 31.730764999999998 31.868986135416666
        61 31.874995749999997 32.157447635416666
        59 32.16345725 32.44590913541666
        58 32.45191875 32.73437063541667
        56 32.74038025 33.022832135416664
        56 33.02884175 33.31129363541667
        54 33.317303249999995 33.455524385416666
        56  33.461534 33.74398588541666
        54 33.7499955 34.03244738541667
        49 34.471149249999996 34.60937038541667
        54 34.615379999999995 34.753601135416666
        54 34.75961075 34.897831885416664
        54 34.9038415 35.18629338541666
        54 35.192302999999995 35.33052413541667
        54 35.33653375 35.474754885416665
        54 35.4807645 35.76321638541666
        54 35.769225999999996 36.051677885416666
        49 36.77884125 36.91706238541666
        58  36.923072 37.06129313541666
        54 37.067302749999996 37.20552388541667
        54 37.211533499999994 37.493985385416664
        54  37.499995 37.63821613541666
        51 37.64422575 37.78244688541666
        51 37.788456499999995 38.070908385416665
        51  38.076918 38.55768716666667
        58  39.230764 39.51321588541666
        54 39.5192255 40.090138885416664
        54 40.0961485 40.23436963541666
        51 40.24037925 40.37860038541666
        54 40.384609999999995 40.667061885416665
        54 40.6730715 40.95552338541666
        54 41.2499945 41.388215635416664
        51 41.39422525 41.53244638541666
        54  41.538456 41.820907885416666
        54 41.8269175 42.10936938541666
        54 42.403840499999994 42.686292385416664
        58 42.980763499999995 43.74999416666667
        58  43.846148 44.12859988541666
        54 44.134609499999996 44.70552288541666
        54 44.7115325 44.84975363541666
        51 44.855763249999995 44.99398438541667
        54 44.999993999999994 45.282445885416664
        54 45.2884555 45.57090738541666
        54 45.8653785 46.00359963541666
        51 46.00960925 46.14783038541666
        54 46.153839999999995 46.436291885416665
        54 46.4423015 46.72475338541666
        54 47.0192245 47.30167638541666
        58 47.596147499999994 48.365378166666666
        58  48.461532 48.94230116666667
        61  49.038455 49.46513763541666
        61 49.471147249999994 49.609368385416666
        59  49.615378 49.89782988541666
        58 49.9038395 50.186291385416666
        56 50.19230099999999 50.47475288541666
        56 50.4807625 50.76321438541666
        54 50.769223999999994 51.77282963541666
        54 51.923069999999996 52.205521885416665
        54 52.2115315 52.49398338541666
        56 52.499992999999996 52.782444885416666
        54 52.78845449999999 53.07090638541666
        58  53.076916 53.35936788541666
        56 53.365377499999994 54.134608166666666
        56  54.230762 54.51321388541666
        54 54.519223499999995 55.09013688541666
        56 55.096146499999996 55.378598385416666
        58  55.384608 55.66705988541666
        51 55.6730695 57.397828885416665
        54 57.4038385 57.54205963541666
        54 57.54806925 57.68629038541666
        54 57.692299999999996 57.974751885416666
        54 57.9807615 58.26321338541666
        54 58.55768449999999 58.695905635416665
        54 58.70191525 58.84013638541666
        54  58.846146 58.98436713541666
        54 58.990376749999996 59.12859788541666
        54 59.134607499999994 59.417059385416664
        54  59.423069 59.56129013541666
        54 59.56729975 59.849751635416666
        49 59.85576124999999 59.993982385416665
        54  59.999992 60.13821313541666
        54 60.14422275 60.28244388541666
        54 60.288453499999996 60.570905385416665
        54  60.576915 60.85936688541666
        54 60.865376499999996 61.147828385416666
        54 61.15383799999999 61.292059135416665
        54 61.29806875 61.43628988541666
        54 61.4422995 61.72475138541666
        58 61.730760999999994 61.868982135416665
        54 61.87499175 62.013212885416664
        49 62.0192225 62.15744363541666
        49 62.163453249999996 62.30167438541666
        58 62.307683999999995 62.445905135416666
        61 62.45191474999999 62.590135885416665
        61 62.5961455 62.73436663541666
        59 62.74037625 63.02282813541666
        58 63.028837749999994 63.311289635416664
        56 63.31729925 63.45552038541666
        56 63.461529999999996 63.59975113541666
        54 63.605760749999995 63.888212635416664
        54 64.03845299999999 64.17667413541666
        54 64.18268375 64.32090488541667
        54 64.3269145 64.46513563541666
        56 64.47114524999999 64.60936638541666
        58  64.615376 64.89782788541666
        56 64.9038375 65.04205863541667
        54 65.04806825 65.18628938541666
        56 65.19229899999999 65.33052013541666
        54 65.33652975 65.47475088541667
        51 65.4807605 65.76321238541667
        51  65.769222 65.90744313541666
        51 65.91345274999999 66.05167388541666
        49 66.20191425 66.34013538541666
        58 66.34614499999999 66.62859688541666
        61 66.63460649999999 66.91705838541667
        63  66.923068 67.20551988541666
        49 67.35576024999999 67.49398138541666
        58  67.499991 67.63821213541667
        54 67.64422175 67.78244288541666
        54 67.78845249999999 67.92667363541666
        54 67.93268325 68.07090438541667
        54  68.076914 68.35936588541666
        49 68.50960624999999 68.64782738541666
        54  68.653837 68.79205813541667
        56 68.79806775 68.93628888541666
        58 68.94229849999999 69.08051963541666
        61 69.08652925 69.22475038541666
        59 69.23075999999999 69.51321188541667
        58 69.5192215 69.65744263541666
        56 69.66345224999999 69.80167338541666
        58  69.807683 69.94590413541667
        56 69.95191374999999 70.09013488541666
        51 70.0961445 70.37859638541666
        51 70.38460599999999 70.66705788541667
        49 70.81729825 70.95551938541666
        63  70.961529 71.24398088541666
        61 71.2499905 71.53244238541666
        61 71.53845199999999 71.67667313541666
        61 71.68268275 71.82090388541666
        58  72.115375 72.25359613541666
        54 72.25960574999999 72.54205763541667
        54 72.54806724999999 72.83051913541667
        54  73.269221 73.40744213541666
        54 73.41345175 73.55167288541666
        54 73.5576825 73.69590363541666
        56 73.70191324999999 73.84013438541666
        58  73.846144 73.98436513541667
        54 73.99037475 74.12859588541666
        54 74.13460549999999 74.27282663541666
        56 74.27883625 74.41705738541667
        58 74.42306699999999 74.56128813541666
        54 74.56729775 74.70551888541667
        51 74.7115285 74.99398038541666
        51   74.99999 75.48075916666666
        58  76.153836 76.43628788541666
        54 76.4422975 77.01321088541667
        54 77.01922049999999 77.15744163541666
        51 77.16345125 77.30167238541667
        54  77.307682 77.59013388541666
        54 77.5961435 77.87859538541666
        54 78.17306649999999 78.31128763541666
        51 78.31729725 78.45551838541667
        54  78.461528 78.74397988541666
        54 78.7499895 79.03244138541666
        54 79.32691249999999 79.60936438541667
        58 79.9038355 80.67306616666666
        58 80.76921999999999 81.05167188541667
        54 81.0576815 81.62859488541666
        54 81.6346045 81.77282563541667
        51 81.77883525 81.91705638541666
        54 81.92306599999999 82.20551788541667
        54 82.21152749999999 82.49397938541667
        54 82.7884505 82.92667163541667
        51 82.93268125 83.07090238541666
        54  83.076912 83.35936388541666
        54 83.36537349999999 83.64782538541667
        54 83.9422965 84.22474838541666
        58 84.51921949999999 85.28845016666666
        58  85.384604 85.86537316666666
        61 85.96152699999999 86.38820963541666
        61 86.39421924999999 86.53244038541666
        59   86.53845 86.82090188541666
        58 86.8269115 87.10936338541666
        56 87.11537299999999 87.39782488541667
        56 87.40383449999999 87.68628638541666
        54  87.692296 88.69590163541666
        54  88.846142 89.12859388541666
        54 89.1346035 89.41705538541666
        56  89.423065 89.70551688541666
        54 89.71152649999999 89.99397838541667
        58 89.99998799999999 90.28243988541666
        56 90.2884495 91.05768016666666
        56 91.15383399999999 91.43628588541667
        54 91.4422955 92.01320888541666
        56 92.0192185 92.30167038541666
        58 92.30767999999999 92.59013188541667
        51 92.59614149999999 94.46513163541665
        58 113.07690799999999 113.35935988541667
        54 113.3653695 113.93628288541666
        54 113.9422925 114.08051363541666
        51 114.08652325 114.22474438541666
        54 114.23075399999999 114.51320588541665
        54 114.51921549999999 114.80166738541666
        54 115.0961385 115.23435963541667
        51 115.24036924999999 115.37859038541666
        54 115.38459999999999 115.66705188541665
        54 115.67306149999999 115.95551338541667
        54 116.2499845 116.53243638541666
        58 116.82690749999999 117.59613816666666
        58 117.692292 117.97474388541666
        54 117.98075349999999 118.55166688541667
        54 118.5576765 118.69589763541666
        51 118.70190724999999 118.84012838541666
        54 118.846138 119.12858988541666
        54 119.1345995 119.41705138541666
        54 119.71152249999999 119.84974363541666
        51 119.85575324999999 119.99397438541666
        54 119.999984 120.28243588541666
        54 120.2884455 120.57089738541666
        54 120.86536849999999 121.14782038541667
        58 121.4422915 122.01320488541666
        49 122.01921449999999 122.30166638541665
        58 122.30767599999999 122.78844516666666
        61 122.884599 123.31128163541666
        61 123.31729125 123.45551238541665
        59 123.46152199999999 123.74397388541666
        61 123.7499835 124.03243538541666
        63 124.038445 124.32089688541666
        66 124.32690649999999 125.61897363541667
        54 125.76921399999999 126.05166588541665
        54 126.05767549999999 126.34012738541666
        56 126.346137 126.62858888541666
        54 126.6345985 126.91705038541666
        58 126.92305999999999 127.20551188541666
        56 127.21152149999999 127.98075216666666
        54 128.653829 129.13459816666665
        61 129.230752 129.51320388541666
        58 129.51921349999998 129.80166538541667
        58 129.807675 130.28844416666666
        56 130.38459799999998 130.66704988541665
        54 130.6730595 130.95551138541666
        54 130.961521 131.24397288541667
        59 131.2499825 131.82089588541666
        58 131.82690549999998 132.10935738541667
        58 132.115367 132.39781888541665
        56 132.4038285 132.68628038541667
        56 132.69228999999999 132.97474188541665
        54 132.9807515 133.26320338541666
        56 133.26921299999998 133.55166488541667
        54 133.5576745 133.84012638541665
        61 133.846136 134.12858788541666
        58 134.13459749999998 134.41704938541665
        58 134.423059 134.70551088541666
        56 134.71152049999998 134.99397238541667
        56 134.999982 135.28243388541665
        54 135.2884435 135.57089538541666
        54 135.57690499999998 135.85935688541664
        51 135.8653665 136.43627988541667
        49 136.4422895 137.21152016666665
        61 137.88459699999999 138.02281813541666
        61 138.02882775 138.45551038541666
        61 138.46151999999998 138.94228916666665
        58 139.038443 139.17666413541664
        56 139.18267375 139.32089488541666
        58 139.32690449999998 139.60935638541665
        56 139.615366 139.89781788541666
        56 140.192289 140.33051013541666
        61 140.33651974999998 140.76320238541666
        59 140.76921199999998 140.90743313541665
        58 140.91344275 141.05166388541664
        59 141.0576735 141.19589463541666
        58 141.20190424999998 141.34012538541666
        59 141.346135 141.62858688541667
        54 141.6345965 141.91704838541665
        51 141.923058 142.20550988541666
        49 142.21151949999998 142.49397138541667
        51 142.499981 142.78243288541665
        49 142.7884425 143.07089438541666
        61 143.07690399999998 143.55767316666666
        58 143.65382699999998 143.93627888541667
        58 143.9422885 144.22474038541665
        56  144.23075 144.51320188541666
        54 144.51921149999998 144.80166338541665
        56 145.09613449999998 145.66704788541665
        58 145.6730575 146.96512463541666
        61 147.115365 147.54204763541665
        61 147.54805725 147.68627838541667
        61 147.692288 147.97473988541665
        61 147.9807495 148.26320138541666
        61 148.26921099999998 148.40743213541666
        61 148.41344175 148.55166288541665
        61 148.5576725 148.69589363541667
        61 148.70190325 148.84012438541666
        61 148.84613399999998 149.12858588541667
        61 149.1345955 149.41704738541665
        61 149.423057 149.56127813541667
        61 149.56728775 149.70550888541666
        61  149.99998 150.28243188541666
        61 150.2884415 150.42666263541665
        61 150.43267225 150.57089338541667
        61 150.576903 150.85935488541665
        61 150.8653645 151.00358563541667
        61 151.00959525 151.14781638541666
        61 151.15382599999998 151.29204713541665
        61 151.29805675 151.43627788541664
        61 151.4422875 151.72473938541665
        63 151.730749 151.86897013541665
        61 151.87497975 152.01320088541667
        58 152.307672 152.44589313541667
        61 152.45190275 152.59012388541666
        61 152.59613349999998 152.87858538541667
        61 152.884595 153.16704688541665
        59 153.1730565 153.31127763541664
        59 153.31728725 153.45550838541666
        58 153.46151799999998 153.74396988541665
        58 153.7499795 154.03243138541666
        58 154.03844099999998 154.32089288541667
        49 154.47113324999998 154.60935438541665
        58 154.615364 154.89781588541666
        54 154.90382549999998 155.18627738541664
        54 155.192287 155.47473888541666
        54 155.4807485 155.61896963541665
        51 155.62497925 155.76320038541667
        54  155.76921 156.05166188541665
        54 156.0576715 156.34012338541666
        51 156.34613299999998 156.48435413541665
        49 156.49036375 156.62858488541664
        58 156.923056 157.06127713541665
        61 157.06728675 157.34973863541666
        58 157.35574824999998 157.49396938541665
        63 157.499979 157.78243088541666
        58 157.78844049999998 157.92666163541665
        61 157.93267125 158.21512313541666
        58 158.22113274999998 158.35935388541665
        63 158.3653635 158.64781538541666
        58 158.65382499999998 158.79204613541665
        61 158.79805575 159.08050763541667
        59 159.08651724999999 159.36896913541665
        58 159.37497875 159.65743063541666
        56 159.66344024999998 159.94589213541667
        56 159.95190175 160.23435363541665
        54 160.24036325 160.37858438541664
        56 160.384594 160.66704588541666
        54 160.6730555 160.95550738541667
        49 161.39420925 161.53243038541666
        54 161.53843999999998 161.67666113541665
        54 161.68267075 161.82089188541664
        54 161.8269015 162.10935338541665
        54 162.115363 162.25358413541665
        54 162.25959375 162.39781488541666
        54 162.40382449999998 162.68627638541665
        54 162.692286 162.97473788541666
        49 163.70190125 163.84012238541666
        63 163.84613199999998 163.98435313541665
        61 163.99036275 164.12858388541665
        61 164.1345935 164.41704538541666
        61 164.42305499999998 164.56127613541665
        61 164.56728575 164.70550688541667
        61 164.7115165 164.99396838541665
        61 164.999978 165.48074716666665
        58 166.153824 166.43627588541665
        54 166.4422855 167.01319888541664
        54 167.0192085 167.15742963541666
        51 167.16343924999998 167.30166038541665
        54  167.30767 167.59012188541666
        54 167.59613149999998 167.87858338541665
        54 168.17305449999998 168.31127563541665
        51 168.31728525 168.45550638541667
        54 168.461516 168.74396788541665
        54 168.7499775 169.03242938541666
        54 169.3269005 169.60935238541666
        58 169.9038235 170.67305416666665
        58 170.769208 171.05165988541665
        54 171.0576695 171.62858288541665
        54 171.6345925 171.77281363541667
        51 171.77882325 171.91704438541666
        54 171.92305399999998 172.20550588541664
        54 172.2115155 172.49396738541665
        54 172.78843849999998 172.92665963541666
        51 172.93266924999998 173.07089038541665
        54   173.0769 173.35935188541666
        54 173.36536149999998 173.64781338541667
        54 173.9422845 174.22473638541666
        58 174.5192075 175.09012088541667
        49 175.0961305 175.37858238541665
        58 175.384592 175.86536116666664
        61 175.961515 176.38819763541665
        61 176.39420725 176.53242838541667
        59 176.53843799999999 176.82088988541665
        61 176.8268995 177.10935138541666
        63 177.11536099999998 177.39781288541664
        66 177.4038225 177.68627438541665
        68 177.692284 177.97473588541666
        66 177.98074549999998 178.74997616666664
        54  178.84613 179.12858188541665
        54 179.1345915 179.41704338541666
        56 179.42305299999998 179.70550488541664
        54 179.7115145 179.99396638541666
        61 179.99997599999998 180.28242788541667
        58 180.2884375 181.05766816666664
        56 181.153822 181.43627388541665
        54 181.4422835 182.01319688541665
        56 182.0192065 182.30165838541666
        58 182.30766799999998 182.59011988541664
        54 182.5961295 184.17665813541666
        49 184.3268985 184.60935038541666
        58 184.61535999999998 185.09612916666666
        61 185.19228299999997 185.61896563541666
        61 185.62497524999998 185.76319638541665
        59 185.769206 186.05165788541666
        61 186.05766749999998 186.34011938541664
        63 186.346129 186.62858088541665
        66 186.6345905 186.91704238541666
        68 186.92305199999998 187.20550388541665
        66 187.2115135 187.98074416666665
        54 188.076898 188.35934988541666
        54 188.36535949999998 188.64781138541665
        56 188.653821 188.93627288541666
        54 188.94228249999998 189.22473438541667
        61 189.230744 189.51319588541665
        58 189.5192055 190.28843616666666
        56 190.38458999999997 190.66704188541667
        54 190.67305149999999 191.24396488541666
        56 191.24997449999998 191.53242638541664
        58 191.538436 191.82088788541665
        51 191.8268975 193.40742613541664
instrument:27
        39  38.653841 39.08052363541666
        41 39.086533249999995 39.22475438541667
        42  39.230764 39.51321588541666
        49  39.230764 39.51321588541666
        42 39.5192255 39.80167738541667
        49 39.5192255 39.80167738541667
        42 39.807686999999994 40.090138885416664
        49 39.807686999999994 40.090138885416664
        42 40.0961485 40.37860038541666
        49 40.0961485 40.37860038541666
        47 40.384609999999995 40.667061885416665
        54 40.384609999999995 40.667061885416665
        47 40.6730715 40.95552338541666
        54 40.6730715 40.95552338541666
        47 40.961532999999996 41.243984885416666
        54 40.961532999999996 41.243984885416666
        47 41.2499945 41.53244638541666
        54 41.2499945 41.53244638541666
        48  41.538456 41.820907885416666
        54  41.538456 41.820907885416666
        48 41.8269175 42.10936938541666
        54 41.8269175 42.10936938541666
        48  42.115379 42.39783088541667
        54  42.115379 42.39783088541667
        48 42.403840499999994 42.686292385416664
        54 42.403840499999994 42.686292385416664
        47  42.692302 42.97475388541666
        54  42.692302 42.97475388541666
        47 42.980763499999995 43.263215385416665
        54 42.980763499999995 43.263215385416665
        47  43.269225 43.55167688541666
        54  43.269225 43.55167688541666
        47 43.557686499999996 43.840138385416665
        54 43.557686499999996 43.840138385416665
        42  43.846148 44.12859988541666
        49  43.846148 44.12859988541666
        42 44.134609499999996 44.417061385416666
        49 44.134609499999996 44.417061385416666
        42  44.423071 44.70552288541666
        49  44.423071 44.70552288541666
        42 44.7115325 44.99398438541667
        49 44.7115325 44.99398438541667
        47 44.999993999999994 45.282445885416664
        54 44.999993999999994 45.282445885416664
        47 45.2884555 45.57090738541666
        54 45.2884555 45.57090738541666
        47 45.576916999999995 45.859368885416664
        54 45.576916999999995 45.859368885416664
        47 45.8653785 46.14783038541666
        54 45.8653785 46.14783038541666
        48 46.153839999999995 46.436291885416665
        54 46.153839999999995 46.436291885416665
        48 46.4423015 46.72475338541666
        54 46.4423015 46.72475338541666
        48 46.730762999999996 47.013214885416666
        54 46.730762999999996 47.013214885416666
        48 47.0192245 47.30167638541666
        54 47.0192245 47.30167638541666
        47  47.307686 47.59013788541667
        54  47.307686 47.59013788541667
        47 47.596147499999994 47.87859938541666
        54 47.596147499999994 47.87859938541666
        47  47.884609 48.16706088541666
        54  47.884609 48.16706088541666
        47 48.173070499999994 48.455522385416664
        54 48.173070499999994 48.455522385416664
        42  48.461532 48.74398388541666
        49  48.461532 48.74398388541666
        42 48.749993499999995 49.032445385416665
        49 48.749993499999995 49.032445385416665
        42  49.038455 49.32090688541666
        49  49.038455 49.32090688541666
        42 49.326916499999996 49.609368385416666
        49 49.326916499999996 49.609368385416666
        47  49.615378 49.89782988541666
        54  49.615378 49.89782988541666
        47 49.9038395 50.186291385416666
        54 49.9038395 50.186291385416666
        47 50.19230099999999 50.47475288541666
        54 50.19230099999999 50.47475288541666
        47 50.4807625 50.76321438541666
        54 50.4807625 50.76321438541666
        48 50.769223999999994 51.051675885416664
        54 50.769223999999994 51.051675885416664
        48 51.0576855 51.34013738541666
        54 51.0576855 51.34013738541666
        48 51.346146999999995 51.628598885416665
        54 51.346146999999995 51.628598885416665
        48 51.6346085 51.91706038541666
        54 51.6346085 51.91706038541666
        47 51.923069999999996 52.205521885416665
        54 51.923069999999996 52.205521885416665
        47 52.2115315 52.49398338541666
        54 52.2115315 52.49398338541666
        47 52.499992999999996 52.782444885416666
        54 52.499992999999996 52.782444885416666
        47 52.78845449999999 53.07090638541666
        54 52.78845449999999 53.07090638541666
        42  53.076916 53.35936788541666
        49  53.076916 53.35936788541666
        42 53.365377499999994 53.647829385416664
        49 53.365377499999994 53.647829385416664
        42  53.653839 53.93629088541666
        49  53.653839 53.93629088541666
        42 53.942300499999995 54.224752385416664
        49 53.942300499999995 54.224752385416664
        40  54.230762 54.51321388541666
        47  54.230762 54.51321388541666
        40 54.519223499999995 54.801675385416665
        47 54.519223499999995 54.801675385416665
        40  54.807685 55.09013688541666
        47  54.807685 55.09013688541666
        40 55.096146499999996 55.378598385416666
        47 55.096146499999996 55.378598385416666
        42  55.384608 57.54205963541666
        47  55.384608 57.54205963541666
        54  55.384608 57.54205963541666
        39 75.57691299999999 76.00359563541666
        41 76.00960524999999 76.14782638541666
        42  76.153836 76.43628788541666
        49  76.153836 76.43628788541666
        42 76.4422975 76.72474938541666
        49 76.4422975 76.72474938541666
        42 76.73075899999999 77.01321088541667
        49 76.73075899999999 77.01321088541667
        42 77.01922049999999 77.30167238541667
        49 77.01922049999999 77.30167238541667
        47  77.307682 77.59013388541666
        54  77.307682 77.59013388541666
        47 77.5961435 77.87859538541666
        54 77.5961435 77.87859538541666
        47  77.884605 78.16705688541666
        54  77.884605 78.16705688541666
        47 78.17306649999999 78.45551838541667
        54 78.17306649999999 78.45551838541667
        48  78.461528 78.74397988541666
        54  78.461528 78.74397988541666
        48 78.7499895 79.03244138541666
        54 78.7499895 79.03244138541666
        48  79.038451 79.32090288541666
        54  79.038451 79.32090288541666
        48 79.32691249999999 79.60936438541667
        54 79.32691249999999 79.60936438541667
        47 79.61537399999999 79.89782588541667
        54 79.61537399999999 79.89782588541667
        47 79.9038355 80.18628738541666
        54 79.9038355 80.18628738541666
        47  80.192297 80.47474888541666
        54  80.192297 80.47474888541666
        47 80.4807585 80.76321038541666
        54 80.4807585 80.76321038541666
        42 80.76921999999999 81.05167188541667
        49 80.76921999999999 81.05167188541667
        42 81.0576815 81.34013338541666
        49 81.0576815 81.34013338541666
        42  81.346143 81.62859488541666
        49  81.346143 81.62859488541666
        42 81.6346045 81.91705638541666
        49 81.6346045 81.91705638541666
        47 81.92306599999999 82.20551788541667
        54 81.92306599999999 82.20551788541667
        47 82.21152749999999 82.49397938541667
        54 82.21152749999999 82.49397938541667
        47  82.499989 82.78244088541666
        54  82.499989 82.78244088541666
        47 82.7884505 83.07090238541666
        54 82.7884505 83.07090238541666
        48  83.076912 83.35936388541666
        54  83.076912 83.35936388541666
        48 83.36537349999999 83.64782538541667
        54 83.36537349999999 83.64782538541667
        48  83.653835 83.93628688541666
        54  83.653835 83.93628688541666
        48 83.9422965 84.22474838541666
        54 83.9422965 84.22474838541666
        47  84.230758 84.51320988541666
        54  84.230758 84.51320988541666
        47 84.51921949999999 84.80167138541667
        54 84.51921949999999 84.80167138541667
        47 84.80768099999999 85.09013288541666
        54 84.80768099999999 85.09013288541666
        47 85.0961425 85.37859438541666
        54 85.0961425 85.37859438541666
        42  85.384604 85.66705588541666
        49  85.384604 85.66705588541666
        42 85.67306549999999 85.95551738541666
        49 85.67306549999999 85.95551738541666
        42 85.96152699999999 86.24397888541667
        49 85.96152699999999 86.24397888541667
        42 86.2499885 86.53244038541666
        49 86.2499885 86.53244038541666
        47   86.53845 86.82090188541666
        54   86.53845 86.82090188541666
        47 86.8269115 87.10936338541666
        54 86.8269115 87.10936338541666
        47 87.11537299999999 87.39782488541667
        54 87.11537299999999 87.39782488541667
        47 87.40383449999999 87.68628638541666
        54 87.40383449999999 87.68628638541666
        48  87.692296 87.97474788541666
        54  87.692296 87.97474788541666
        48 87.9807575 88.26320938541666
        54 87.9807575 88.26320938541666
        48 88.26921899999999 88.55167088541666
        54 88.26921899999999 88.55167088541666
        48 88.55768049999999 88.84013238541667
        54 88.55768049999999 88.84013238541667
        47  88.846142 89.12859388541666
        54  88.846142 89.12859388541666
        47 89.1346035 89.41705538541666
        54 89.1346035 89.41705538541666
        47  89.423065 89.70551688541666
        54  89.423065 89.70551688541666
        47 89.71152649999999 89.99397838541667
        54 89.71152649999999 89.99397838541667
        42 89.99998799999999 90.28243988541666
        49 89.99998799999999 90.28243988541666
        42 90.2884495 90.57090138541666
        49 90.2884495 90.57090138541666
        42  90.576911 90.85936288541666
        49  90.576911 90.85936288541666
        42 90.86537249999999 91.14782438541665
        49 90.86537249999999 91.14782438541665
        40 91.15383399999999 91.43628588541667
        47 91.15383399999999 91.43628588541667
        40 91.4422955 91.72474738541666
        47 91.4422955 91.72474738541666
        40  91.730757 92.01320888541666
        47  91.730757 92.01320888541666
        40 92.0192185 92.30167038541666
        47 92.0192185 92.30167038541666
        42 92.30767999999999 94.46513163541665
        47 92.30767999999999 94.46513163541665
        54 92.30767999999999 94.46513163541665
        39 112.499985 112.92666763541666
        41 112.93267725 113.07089838541665
        42 113.07690799999999 113.35935988541667
        49 113.07690799999999 113.35935988541667
        42 113.3653695 113.64782138541666
        49 113.3653695 113.64782138541666
        42 113.653831 113.93628288541666
        49 113.653831 113.93628288541666
        42 113.9422925 114.22474438541666
        49 113.9422925 114.22474438541666
        47 114.23075399999999 114.51320588541665
        54 114.23075399999999 114.51320588541665
        47 114.51921549999999 114.80166738541666
        54 114.51921549999999 114.80166738541666
        47 114.807677 115.09012888541666
        54 114.807677 115.09012888541666
        47 115.0961385 115.37859038541666
        54 115.0961385 115.37859038541666
        48 115.38459999999999 115.66705188541665
        54 115.38459999999999 115.66705188541665
        48 115.67306149999999 115.95551338541667
        54 115.67306149999999 115.95551338541667
        48 115.961523 116.24397488541666
        54 115.961523 116.24397488541666
        48 116.2499845 116.53243638541666
        54 116.2499845 116.53243638541666
        47 116.538446 116.82089788541666
        54 116.538446 116.82089788541666
        47 116.82690749999999 117.10935938541665
        54 116.82690749999999 117.10935938541665
        47 117.11536899999999 117.39782088541666
        54 117.11536899999999 117.39782088541666
        47 117.4038305 117.68628238541666
        54 117.4038305 117.68628238541666
        42 117.692292 117.97474388541666
        49 117.692292 117.97474388541666
        42 117.98075349999999 118.26320538541665
        49 117.98075349999999 118.26320538541665
        42 118.26921499999999 118.55166688541667
        49 118.26921499999999 118.55166688541667
        42 118.5576765 118.84012838541666
        49 118.5576765 118.84012838541666
