duration:180.80416666666667
      note      start        end
instrument:25
        61 37.416666666666664    37.5125
        64    37.4375 37.53333333333333
        68    37.4625 37.55833333333333
        68       37.6 37.795833333333334
        64 37.61666666666667    37.8125
        61    37.6375 37.833333333333336
        56    37.6625 37.858333333333334
        56       37.9 38.09583333333333
        61 37.916666666666664    38.1125
        64    37.9375 38.13333333333333
        68    37.9625 38.15833333333333
        68       38.2 38.295833333333334
        64 38.21666666666667    38.3125
        61    38.2375 38.333333333333336
        56    38.2625 38.358333333333334
        56       38.4 38.59583333333333
        61 38.416666666666664    38.6125
        64    38.4375 38.63333333333333
        68    38.4625 38.65833333333333
        68       38.7 38.895833333333336
        64 38.71666666666667    38.9125
        61    38.7375 38.93333333333333
        56    38.7625 38.958333333333336
        56       39.0 39.09583333333333
        61 39.016666666666666    39.1125
        64    39.0375 39.13333333333333
        68    39.0625 39.15833333333333
        66       39.2 39.395833333333336
        63 39.21666666666667    39.4125
        59    39.2375 39.43333333333333
        54    39.2625 39.458333333333336
        54       39.5 39.69583333333333
        59 39.516666666666666    39.7125
        63    39.5375 39.733333333333334
        66    39.5625 39.75833333333333
        66       39.8 39.895833333333336
        63 39.81666666666666    39.9125
        59    39.8375 39.93333333333333
        54    39.8625 39.958333333333336
        56       40.0 40.19583333333333
        61 40.016666666666666    40.2125
        64    40.0375 40.233333333333334
        68    40.0625 40.25833333333333
        68       40.3 40.49583333333333
        64 40.31666666666666    40.5125
        61    40.3375 40.53333333333333
        56    40.3625 40.55833333333333
        56       40.6 40.69583333333333
        61 40.61666666666667    40.7125
        64    40.6375 40.733333333333334
        68    40.6625 40.75833333333333
        68       40.8 40.99583333333333
        64 40.81666666666666    41.0125
        61    40.8375 41.03333333333333
        56    40.8625 41.05833333333333
        56       41.1 41.295833333333334
        61 41.11666666666667    41.3125
        64    41.1375 41.333333333333336
        68    41.1625 41.358333333333334
        68       41.4 41.49583333333333
        64 41.416666666666664    41.5125
        61    41.4375 41.53333333333333
        56    41.4625 41.55833333333333
        56       41.6 41.795833333333334
        61 41.61666666666667    41.8125
        64    41.6375 41.833333333333336
        68    41.6625 41.858333333333334
        68       41.9 42.09583333333333
        64 41.916666666666664    42.1125
        61    41.9375 42.13333333333333
        56    41.9625 42.15833333333333
        56       42.2 42.295833333333334
        61 42.21666666666667    42.3125
        64    42.2375 42.333333333333336
        68    42.2625 42.358333333333334
        66       42.4 42.59583333333333
        63 42.416666666666664    42.6125
        59    42.4375 42.63333333333333
        54    42.4625 42.65833333333333
        54       42.7 42.895833333333336
        59 42.71666666666667    42.9125
        63    42.7375 42.93333333333333
        66    42.7625 42.958333333333336
        66       43.0 43.09583333333333
        63 43.016666666666666    43.1125
        59    43.0375 43.13333333333333
        54    43.0625 43.15833333333333
        56       43.2 43.395833333333336
        61 43.21666666666667    43.4125
        64    43.2375 43.43333333333333
        68    43.2625 43.458333333333336
        68       43.5 43.69583333333333
        64 43.516666666666666    43.7125
        61    43.5375 43.733333333333334
        56    43.5625 43.75833333333333
        56       43.8 43.895833333333336
        61 43.81666666666666    43.9125
        64    43.8375 43.93333333333333
        68    43.8625 43.958333333333336
        68       44.0 44.19583333333333
        64 44.016666666666666    44.2125
        61    44.0375 44.233333333333334
        56    44.0625 44.25833333333333
        56       44.3 44.49583333333333
        61 44.31666666666666    44.5125
        64    44.3375 44.53333333333333
        68    44.3625 44.55833333333333
        68       44.6 44.69583333333333
        64 44.61666666666667    44.7125
        61    44.6375 44.733333333333334
        56    44.6625 44.75833333333333
        56       44.8 44.99583333333333
        61 44.81666666666666    45.0125
        64    44.8375 45.03333333333333
        68    44.8625 45.05833333333333
        68       45.1 45.295833333333334
        64 45.11666666666667    45.3125
        61    45.1375 45.333333333333336
        56    45.1625 45.358333333333334
        56       45.4 45.49583333333333
        61 45.416666666666664    45.5125
        64    45.4375 45.53333333333333
        68    45.4625 45.55833333333333
        66       45.6 45.795833333333334
        63 45.61666666666667    45.8125
        59    45.6375 45.833333333333336
        54    45.6625 45.858333333333334
        54       45.9 46.09583333333333
        59 45.916666666666664    46.1125
        63    45.9375 46.13333333333333
        66    45.9625 46.15833333333333
        66       46.2 46.295833333333334
        63 46.21666666666667    46.3125
        59    46.2375 46.333333333333336
        54    46.2625 46.358333333333334
        56       46.4 46.59583333333333
        61 46.416666666666664    46.6125
        64    46.4375 46.63333333333333
        68    46.4625 46.65833333333333
        68       46.7 46.895833333333336
        64 46.71666666666667    46.9125
        61    46.7375 46.93333333333333
        56    46.7625 46.958333333333336
        56       47.0 47.09583333333333
        61 47.016666666666666    47.1125
        64    47.0375 47.13333333333333
        68    47.0625 47.15833333333333
        68       47.2 47.395833333333336
        64 47.21666666666667    47.4125
        61    47.2375 47.43333333333333
        56    47.2625 47.458333333333336
        56       47.5 47.69583333333333
        61 47.516666666666666    47.7125
        64    47.5375 47.733333333333334
        68    47.5625 47.75833333333333
        68       47.8 47.895833333333336
        64 47.81666666666666    47.9125
        61    47.8375 47.93333333333333
        56    47.8625 47.958333333333336
        54       48.0 48.19583333333333
        57 48.016666666666666    48.2125
        61    48.0375 48.233333333333334
        66    48.0625 48.25833333333333
        66       48.3 48.49583333333333
        61 48.31666666666666    48.5125
        57    48.3375 48.53333333333333
        54    48.3625 48.55833333333333
        54       48.6 48.69583333333333
        57 48.61666666666667    48.7125
        61    48.6375 48.733333333333334
        66    48.6625 48.75833333333333
        68       48.8 48.99583333333333
        63 48.81666666666666    49.0125
        60    48.8375 49.03333333333333
        56    48.8625 49.05833333333333
        56       49.1 49.295833333333334
        60 49.11666666666667    49.3125
        63    49.1375 49.333333333333336
        68    49.1625 49.358333333333334
        68       49.4 49.49583333333333
        63 49.416666666666664    49.5125
        60    49.4375 49.53333333333333
        56    49.4625 49.55833333333333
        56       49.6 52.59583333333333
        61 49.65416666666667      52.65
        64     49.725 52.72083333333333
        68    49.8125 52.80833333333333
        56       52.8 52.99583333333333
        61 52.81666666666666 53.012499999999996
        64    52.8375 53.03333333333333
        68    52.8625 53.05833333333333
        68       53.1 53.295833333333334
        64 53.11666666666667    53.3125
        61 53.137499999999996 53.333333333333336
        56    53.1625 53.358333333333334
        56       53.4 53.49583333333333
        61 53.416666666666664 53.512499999999996
        64    53.4375 53.53333333333333
        68    53.4625 53.55833333333333
        68       53.6 53.795833333333334
        64 53.61666666666667    53.8125
        61 53.637499999999996 53.833333333333336
        56    53.6625 53.858333333333334
        56       53.9 54.09583333333333
        61 53.916666666666664    54.1125
        64    53.9375 54.13333333333333
        68    53.9625 54.15833333333333
        68 54.199999999999996 54.295833333333334
        64 54.21666666666667    54.3125
        61    54.2375 54.333333333333336
        56 54.262499999999996 54.358333333333334
        56       54.4 54.59583333333333
        61 54.416666666666664    54.6125
        64    54.4375 54.63333333333333
        68    54.4625 54.65833333333333
        68 54.699999999999996 54.895833333333336
        64 54.71666666666667    54.9125
        61    54.7375 54.93333333333333
        56 54.762499999999996 54.958333333333336
        56       55.0 55.09583333333333
        61 55.016666666666666    55.1125
        64    55.0375 55.13333333333333
        68    55.0625 55.15833333333333
        66 55.199999999999996 55.395833333333336
        63 55.21666666666667    55.4125
        59    55.2375 55.43333333333333
        54 55.262499999999996 55.458333333333336
        54       55.5 55.69583333333333
        59 55.516666666666666    55.7125
        63    55.5375 55.733333333333334
        66    55.5625 55.75833333333333
        66       55.8 55.895833333333336
        63 55.81666666666666    55.9125
        59    55.8375 55.93333333333333
        54    55.8625 55.958333333333336
        56       56.0 56.19583333333333
        61 56.016666666666666    56.2125
        64    56.0375 56.233333333333334
        68    56.0625 56.25833333333333
        68       56.3 56.49583333333333
        64 56.31666666666666 56.512499999999996
        61    56.3375 56.53333333333333
        56    56.3625 56.55833333333333
        56       56.6 56.69583333333333
        61 56.61666666666667    56.7125
        64 56.637499999999996 56.733333333333334
        68    56.6625 56.75833333333333
        68       56.8 56.99583333333333
        64 56.81666666666666 57.012499999999996
        61    56.8375 57.03333333333333
        56    56.8625 57.05833333333333
        56       57.1 57.295833333333334
        61 57.11666666666667    57.3125
        64 57.137499999999996 57.333333333333336
        68    57.1625 57.358333333333334
        68       57.4 57.49583333333333
        64 57.416666666666664 57.512499999999996
        61    57.4375 57.53333333333333
        56    57.4625 57.55833333333333
        56       57.6 57.795833333333334
        61 57.61666666666667    57.8125
        64 57.637499999999996 57.833333333333336
        68    57.6625 57.858333333333334
        68       57.9 58.09583333333333
        64 57.916666666666664    58.1125
        61    57.9375 58.13333333333333
        56    57.9625 58.15833333333333
        56 58.199999999999996 58.295833333333334
        61 58.21666666666667    58.3125
        64    58.2375 58.333333333333336
        68 58.262499999999996 58.358333333333334
        66       58.4 58.59583333333333
        63 58.416666666666664    58.6125
        59    58.4375 58.63333333333333
        54    58.4625 58.65833333333333
        54 58.699999999999996 58.895833333333336
        59 58.71666666666667    58.9125
        63    58.7375 58.93333333333333
        66 58.762499999999996 58.958333333333336
        66       59.0 59.09583333333333
        63 59.016666666666666    59.1125
        59    59.0375 59.13333333333333
        54    59.0625 59.15833333333333
        56 59.199999999999996 59.395833333333336
        61 59.21666666666667    59.4125
        64    59.2375 59.43333333333333
        68 59.262499999999996 59.458333333333336
        68       59.5 59.69583333333333
        64 59.516666666666666    59.7125
        61    59.5375 59.733333333333334
        56    59.5625 59.75833333333333
        56       59.8 59.895833333333336
        61 59.81666666666666    59.9125
        64    59.8375 59.93333333333333
        68    59.8625 59.958333333333336
        68       60.0 60.19583333333333
        64 60.016666666666666    60.2125
        61    60.0375 60.233333333333334
        56    60.0625 60.25833333333333
        56       60.3 60.49583333333333
        61 60.31666666666666 60.512499999999996
        64    60.3375 60.53333333333333
        68    60.3625 60.55833333333333
        68       60.6 60.69583333333333
        64 60.61666666666667    60.7125
        61 60.637499999999996 60.733333333333334
        56    60.6625 60.75833333333333
        54       60.8 60.99583333333333
        57 60.81666666666666 61.012499999999996
        61    60.8375 61.03333333333333
        66    60.8625 61.05833333333333
        66       61.1 61.295833333333334
        61 61.11666666666667    61.3125
        57 61.137499999999996 61.333333333333336
        54    61.1625 61.358333333333334
        54       61.4 61.49583333333333
        57 61.416666666666664 61.512499999999996
        61    61.4375 61.53333333333333
        66    61.4625 61.55833333333333
        68       61.6 61.795833333333334
        63 61.61666666666667    61.8125
        60 61.637499999999996 61.833333333333336
        56    61.6625 61.858333333333334
        56       61.9 62.09583333333333
        60 61.916666666666664    62.1125
        63    61.9375 62.13333333333333
        68    61.9625 62.15833333333333
        68 62.199999999999996 62.295833333333334
        63 62.21666666666667    62.3125
        60    62.2375 62.333333333333336
        56 62.262499999999996 62.358333333333334
        56       62.4 62.59583333333333
        61 62.416666666666664    62.6125
        64    62.4375 62.63333333333333
        68    62.4625 62.65833333333333
        68 62.699999999999996 62.895833333333336
        64 62.71666666666667    62.9125
        61    62.7375 62.93333333333333
        56 62.762499999999996 62.958333333333336
        56       63.0 63.09583333333333
        61 63.016666666666666    63.1125
        64    63.0375 63.13333333333333
        68    63.0625 63.15833333333333
        68 63.199999999999996 63.395833333333336
        64 63.21666666666667    63.4125
        61    63.2375 63.43333333333333
        56 63.262499999999996 63.458333333333336
        56       63.5 63.69583333333333
        61 63.516666666666666    63.7125
        64    63.5375 63.733333333333334
        68    63.5625 63.75833333333333
        68       63.8 63.895833333333336
        64 63.81666666666666    63.9125
        61    63.8375 63.93333333333333
        56    63.8625 63.958333333333336
        56       64.0 64.19583333333333
        61 64.01666666666667    64.2125
        64    64.0375 64.23333333333333
        68    64.0625 64.25833333333333
        68       64.3 64.49583333333334
        64 64.31666666666666    64.5125
        61    64.3375 64.53333333333333
        56    64.3625 64.55833333333334
        56       64.6 64.69583333333333
        61 64.61666666666666    64.7125
        64    64.6375 64.73333333333333
        68    64.6625 64.75833333333333
        66       64.8 64.99583333333334
        63 64.81666666666666    65.0125
        59    64.8375 65.03333333333333
        54    64.8625 65.05833333333334
        54       65.1 65.29583333333333
        59 65.11666666666666    65.3125
        63    65.1375 65.33333333333333
        66    65.1625 65.35833333333333
        66       65.4 65.49583333333334
        63 65.41666666666667    65.5125
        59    65.4375 65.53333333333333
        54    65.4625 65.55833333333334
        56       65.6 65.79583333333333
        61 65.61666666666666    65.8125
        64    65.6375 65.83333333333333
        68    65.6625 65.85833333333333
        68       65.9 66.09583333333333
        64 65.91666666666667    66.1125
        61    65.9375 66.13333333333333
        56    65.9625 66.15833333333333
        56       66.2 66.29583333333333
        61 66.21666666666667    66.3125
        64    66.2375 66.33333333333333
        68    66.2625 66.35833333333333
        68       66.4 66.59583333333333
        64 66.41666666666667    66.6125
        61    66.4375 66.63333333333333
        56    66.4625 66.65833333333333
        56       66.7 66.89583333333333
        61 66.71666666666667    66.9125
        64    66.7375 66.93333333333334
        68    66.7625 66.95833333333333
        68       67.0 67.09583333333333
        64 67.01666666666667    67.1125
        61    67.0375 67.13333333333333
        56    67.0625 67.15833333333333
        56       67.2 67.39583333333333
        61 67.21666666666667    67.4125
        64    67.2375 67.43333333333334
        68    67.2625 67.45833333333333
        68       67.5 67.69583333333333
        64 67.51666666666667    67.7125
        61    67.5375 67.73333333333333
        56    67.5625 67.75833333333333
        56       67.8 67.89583333333333
        61 67.81666666666666    67.9125
        64    67.8375 67.93333333333334
        68    67.8625 67.95833333333333
        66       68.0 68.19583333333333
        63 68.01666666666667    68.2125
        59    68.0375 68.23333333333333
        54    68.0625 68.25833333333333
        54       68.3 68.49583333333334
        59 68.31666666666666    68.5125
        63    68.3375 68.53333333333333
        66    68.3625 68.55833333333334
        66       68.6 68.69583333333333
        63 68.61666666666666    68.7125
        59    68.6375 68.73333333333333
        54    68.6625 68.75833333333333
        56       68.8 68.99583333333334
        61 68.81666666666666    69.0125
        64    68.8375 69.03333333333333
        68    68.8625 69.05833333333334
        68       69.1 69.29583333333333
        64 69.11666666666666    69.3125
        61    69.1375 69.33333333333333
        56    69.1625 69.35833333333333
        56       69.4 69.49583333333334
        61 69.41666666666667    69.5125
        64    69.4375 69.53333333333333
        68    69.4625 69.55833333333334
        68       69.6 69.79583333333333
        64 69.61666666666666    69.8125
        61    69.6375 69.83333333333333
        56    69.6625 69.85833333333333
        56       69.9 70.09583333333333
        61 69.91666666666667    70.1125
        64    69.9375 70.13333333333333
        68    69.9625 70.15833333333333
        68       70.2 70.29583333333333
        64 70.21666666666667    70.3125
        61    70.2375 70.33333333333333
        56    70.2625 70.35833333333333
        56       70.4 70.59583333333333
        61 70.41666666666667    70.6125
        64    70.4375 70.63333333333333
        68    70.4625 70.65833333333333
        68       70.7 70.89583333333333
        64 70.71666666666667    70.9125
        61    70.7375 70.93333333333334
        56    70.7625 70.95833333333333
        56       71.0 71.09583333333333
        61 71.01666666666667    71.1125
        64    71.0375 71.13333333333333
        68    71.0625 71.15833333333333
        66       71.2 71.39583333333333
        63 71.21666666666667    71.4125
        59    71.2375 71.43333333333334
        54    71.2625 71.45833333333333
        54       71.5 71.69583333333333
        59 71.51666666666667    71.7125
        63    71.5375 71.73333333333333
        66    71.5625 71.75833333333333
        66       71.8 71.89583333333333
        63 71.81666666666666    71.9125
        59    71.8375 71.93333333333334
        54    71.8625 71.95833333333333
        56       72.0 72.19583333333333
        61 72.01666666666667    72.2125
        64    72.0375 72.23333333333333
        68    72.0625 72.25833333333333
        68       72.3 72.49583333333334
        64 72.31666666666666    72.5125
        61    72.3375 72.53333333333333
        56    72.3625 72.55833333333334
        56       72.6 72.69583333333333
        61 72.61666666666666    72.7125
        64    72.6375 72.73333333333333
        68    72.6625 72.75833333333333
        68       72.8 72.99583333333334
        64 72.81666666666666    73.0125
        61    72.8375 73.03333333333333
        56    72.8625 73.05833333333334
        56       73.1 73.29583333333333
        61 73.11666666666666    73.3125
        64    73.1375 73.33333333333333
        68    73.1625 73.35833333333333
        68       73.4 73.49583333333334
        64 73.41666666666667    73.5125
        61    73.4375 73.53333333333333
        56    73.4625 73.55833333333334
        54       73.6 73.79583333333333
        57 73.61666666666666    73.8125
        61    73.6375 73.83333333333333
        66    73.6625 73.85833333333333
        66       73.9 74.09583333333333
        61 73.91666666666667    74.1125
        57    73.9375 74.13333333333333
        54    73.9625 74.15833333333333
        54       74.2 74.29583333333333
        57 74.21666666666667    74.3125
        61    74.2375 74.33333333333333
        66    74.2625 74.35833333333333
        68       74.4 74.59583333333333
        63 74.41666666666667    74.6125
        60    74.4375 74.63333333333333
        56    74.4625 74.65833333333333
        56       74.7 74.89583333333333
        60 74.71666666666667    74.9125
        63    74.7375 74.93333333333334
        68    74.7625 74.95833333333333
        68       75.0 75.09583333333333
        63 75.01666666666667    75.1125
        60    75.0375 75.13333333333333
        56    75.0625 75.15833333333333
        56       75.2 78.19583333333333
        61 75.25416666666666      78.25
        64     75.325 78.32083333333333
        68    75.4125 78.40833333333333
        56       78.4 78.59583333333333
        61 78.41666666666667    78.6125
        64    78.4375 78.63333333333333
        68    78.4625 78.65833333333333
        68       78.7 78.89583333333333
        64 78.71666666666667    78.9125
        61    78.7375 78.93333333333334
        56    78.7625 78.95833333333333
        56       79.0 79.09583333333333
        61 79.01666666666667    79.1125
        64    79.0375 79.13333333333333
        68    79.0625 79.15833333333333
        68       79.2 79.39583333333333
        64 79.21666666666667    79.4125
        61    79.2375 79.43333333333334
        56    79.2625 79.45833333333333
        56       79.5 79.69583333333333
        61 79.51666666666667    79.7125
        64    79.5375 79.73333333333333
        68    79.5625 79.75833333333333
        68       79.8 79.89583333333333
        64 79.81666666666666    79.9125
        61    79.8375 79.93333333333334
        56    79.8625 79.95833333333333
        56       80.0 80.19583333333333
        61 80.01666666666667    80.2125
        64    80.0375 80.23333333333333
        68    80.0625 80.25833333333333
        68       80.3 80.49583333333334
        64 80.31666666666666    80.5125
        61    80.3375 80.53333333333333
        56    80.3625 80.55833333333334
        56       80.6 80.69583333333333
        61 80.61666666666666    80.7125
        64    80.6375 80.73333333333333
        68    80.6625 80.75833333333333
        66       80.8 80.99583333333334
        63 80.81666666666666    81.0125
        59    80.8375 81.03333333333333
        54    80.8625 81.05833333333334
        54       81.1 81.29583333333333
        59 81.11666666666666    81.3125
        63    81.1375 81.33333333333333
        66    81.1625 81.35833333333333
        66       81.4 81.49583333333334
        63 81.41666666666667    81.5125
        59    81.4375 81.53333333333333
        54    81.4625 81.55833333333334
        56       81.6 81.79583333333333
        61 81.61666666666666    81.8125
        64    81.6375 81.83333333333333
        68    81.6625 81.85833333333333
        68       81.9 82.09583333333333
        64 81.91666666666667    82.1125
        61    81.9375 82.13333333333333
        56    81.9625 82.15833333333333
        56       82.2 82.29583333333333
        61 82.21666666666667    82.3125
        64    82.2375 82.33333333333333
        68    82.2625 82.35833333333333
        68       82.4 82.59583333333333
        64 82.41666666666667    82.6125
        61    82.4375 82.63333333333333
        56    82.4625 82.65833333333333
        56       82.7 82.89583333333333
        61 82.71666666666667    82.9125
        64    82.7375 82.93333333333334
        68    82.7625 82.95833333333333
        68       83.0 83.09583333333333
        64 83.01666666666667    83.1125
        61    83.0375 83.13333333333333
        56    83.0625 83.15833333333333
        56       83.2 83.39583333333333
        61 83.21666666666667    83.4125
        64    83.2375 83.43333333333334
        68    83.2625 83.45833333333333
        68       83.5 83.69583333333333
        64 83.51666666666667    83.7125
        61    83.5375 83.73333333333333
        56    83.5625 83.75833333333333
        56       83.8 83.89583333333333
        61 83.81666666666666    83.9125
        64    83.8375 83.93333333333334
        68    83.8625 83.95833333333333
        66       84.0 84.19583333333333
        63 84.01666666666667    84.2125
        59    84.0375 84.23333333333333
        54    84.0625 84.25833333333333
        54       84.3 84.49583333333334
        59 84.31666666666666    84.5125
        63    84.3375 84.53333333333333
        66    84.3625 84.55833333333334
        66       84.6 84.69583333333333
        63 84.61666666666666    84.7125
        59    84.6375 84.73333333333333
        54    84.6625 84.75833333333333
        56       84.8 84.99583333333334
        61 84.81666666666666    85.0125
        64    84.8375 85.03333333333333
        68    84.8625 85.05833333333334
        68       85.1 85.29583333333333
        64 85.11666666666666    85.3125
        61    85.1375 85.33333333333333
        56    85.1625 85.35833333333333
        56       85.4 85.49583333333334
        61 85.41666666666667    85.5125
        64    85.4375 85.53333333333333
        68    85.4625 85.55833333333334
        68       85.6 85.79583333333333
        64 85.61666666666666    85.8125
        61    85.6375 85.83333333333333
        56    85.6625 85.85833333333333
        56       85.9 86.09583333333333
        61 85.91666666666667    86.1125
        64    85.9375 86.13333333333333
        68    85.9625 86.15833333333333
        68       86.2 86.29583333333333
        64 86.21666666666667    86.3125
        61    86.2375 86.33333333333333
        56    86.2625 86.35833333333333
        54       86.4 86.59583333333333
        57 86.41666666666667    86.6125
        61    86.4375 86.63333333333333
        66    86.4625 86.65833333333333
        66       86.7 86.89583333333333
        61 86.71666666666667    86.9125
        57    86.7375 86.93333333333334
        54    86.7625 86.95833333333333
        54       87.0 87.09583333333333
        57 87.01666666666667    87.1125
        61    87.0375 87.13333333333333
        66    87.0625 87.15833333333333
        68       87.2 87.39583333333333
        63 87.21666666666667    87.4125
        60    87.2375 87.43333333333334
        56    87.2625 87.45833333333333
        56       87.5 87.69583333333333
        60 87.51666666666667    87.7125
        63    87.5375 87.73333333333333
        68    87.5625 87.75833333333333
        68       87.8 87.89583333333333
        63 87.81666666666666    87.9125
        60    87.8375 87.93333333333334
        56    87.8625 87.95833333333333
        56       88.0 88.19583333333333
        61 88.01666666666667    88.2125
        64    88.0375 88.23333333333333
        68    88.0625 88.25833333333333
        68       88.3 88.49583333333334
        64 88.31666666666666    88.5125
        61    88.3375 88.53333333333333
        56    88.3625 88.55833333333334
        56       88.6 88.69583333333333
        61 88.61666666666666    88.7125
        64    88.6375 88.73333333333333
        68    88.6625 88.75833333333333
        68       88.8 88.99583333333334
        64 88.81666666666666    89.0125
        61    88.8375 89.03333333333333
        56    88.8625 89.05833333333334
        56       89.1 89.29583333333333
        61 89.11666666666666    89.3125
        64    89.1375 89.33333333333333
        68    89.1625 89.35833333333333
        68       89.4 89.49583333333334
        64 89.41666666666667    89.5125
        61    89.4375 89.53333333333333
        56    89.4625 89.55833333333334
        56       89.6 89.79583333333333
        61 89.61666666666666    89.8125
        64    89.6375 89.83333333333333
        68    89.6625 89.85833333333333
        68       89.9 90.09583333333333
        64 89.91666666666667    90.1125
        61    89.9375 90.13333333333333
        56    89.9625 90.15833333333333
        56       90.2 90.29583333333333
        61 90.21666666666667    90.3125
        64    90.2375 90.33333333333333
        68    90.2625 90.35833333333333
        66       90.4 90.59583333333333
        63 90.41666666666667    90.6125
        59    90.4375 90.63333333333333
        54    90.4625 90.65833333333333
        54       90.7 90.89583333333333
        59 90.71666666666667    90.9125
        63    90.7375 90.93333333333334
        66    90.7625 90.95833333333333
        66       91.0 91.09583333333333
        63 91.01666666666667    91.1125
        59    91.0375 91.13333333333333
        54    91.0625 91.15833333333333
        56       91.2 91.39583333333333
        61 91.21666666666667    91.4125
        64    91.2375 91.43333333333334
        68    91.2625 91.45833333333333
        68       91.5 91.69583333333333
        64 91.51666666666667    91.7125
        61    91.5375 91.73333333333333
        56    91.5625 91.75833333333333
        56       91.8 91.89583333333333
        61 91.81666666666666    91.9125
        64    91.8375 91.93333333333334
        68    91.8625 91.95833333333333
        68       92.0 92.19583333333333
        64 92.01666666666667    92.2125
        61    92.0375 92.23333333333333
        56    92.0625 92.25833333333333
        56       92.3 92.49583333333334
        61 92.31666666666666    92.5125
        64    92.3375 92.53333333333333
        68    92.3625 92.55833333333334
        68       92.6 92.69583333333333
        64 92.61666666666666    92.7125
        61    92.6375 92.73333333333333
        56    92.6625 92.75833333333333
        56       92.8 92.99583333333334
        61 92.81666666666666    93.0125
        64    92.8375 93.03333333333333
        68    92.8625 93.05833333333334
        68       93.1 93.29583333333333
        64 93.11666666666666    93.3125
        61    93.1375 93.33333333333333
        56    93.1625 93.35833333333333
        56       93.4 93.49583333333334
        61 93.41666666666667    93.5125
        64    93.4375 93.53333333333333
        68    93.4625 93.55833333333334
        66       93.6 93.79583333333333
        63 93.61666666666666    93.8125
        59    93.6375 93.83333333333333
        54    93.6625 93.85833333333333
        54       93.9 94.09583333333333
        59 93.91666666666667    94.1125
        63    93.9375 94.13333333333333
        66    93.9625 94.15833333333333
        66       94.2 94.29583333333333
        63 94.21666666666667    94.3125
        59    94.2375 94.33333333333333
        54    94.2625 94.35833333333333
        56       94.4 94.59583333333333
        61 94.41666666666667    94.6125
        64    94.4375 94.63333333333333
        68    94.4625 94.65833333333333
        68       94.7 94.89583333333333
        64 94.71666666666667    94.9125
        61    94.7375 94.93333333333334
        56    94.7625 94.95833333333333
        56       95.0 95.09583333333333
        61 95.01666666666667    95.1125
        64    95.0375 95.13333333333333
        68    95.0625 95.15833333333333
        68       95.2 95.39583333333333
        64 95.21666666666667    95.4125
        61    95.2375 95.43333333333334
        56    95.2625 95.45833333333333
        56       95.5 95.69583333333333
        61 95.51666666666667    95.7125
        64    95.5375 95.73333333333333
        68    95.5625 95.75833333333333
        68       95.8 95.89583333333333
        64 95.81666666666666    95.9125
        61    95.8375 95.93333333333334
        56    95.8625 95.95833333333333
        56       96.0 96.19583333333333
        61 96.01666666666667    96.2125
        64    96.0375 96.23333333333333
        68    96.0625 96.25833333333333
        68       96.3 96.49583333333334
        64 96.31666666666666    96.5125
        61    96.3375 96.53333333333333
        56    96.3625 96.55833333333334
        56       96.6 96.69583333333333
        61 96.61666666666666    96.7125
        64    96.6375 96.73333333333333
        68    96.6625 96.75833333333333
        66       96.8 96.99583333333334
        63 96.81666666666666    97.0125
        59    96.8375 97.03333333333333
        54    96.8625 97.05833333333334
        54       97.1 97.29583333333333
        59 97.11666666666666    97.3125
        63    97.1375 97.33333333333333
        66    97.1625 97.35833333333333
        66       97.4 97.49583333333334
        63 97.41666666666667    97.5125
        59    97.4375 97.53333333333333
        54    97.4625 97.55833333333334
        56       97.6 97.79583333333333
        61 97.61666666666666    97.8125
        64    97.6375 97.83333333333333
        68    97.6625 97.85833333333333
        68       97.9 98.09583333333333
        64 97.91666666666667    98.1125
        61    97.9375 98.13333333333333
        56    97.9625 98.15833333333333
        56       98.2 98.29583333333333
        61 98.21666666666667    98.3125
        64    98.2375 98.33333333333333
        68    98.2625 98.35833333333333
        68       98.4 98.59583333333333
        64 98.41666666666667    98.6125
        61    98.4375 98.63333333333333
        56    98.4625 98.65833333333333
        56       98.7 98.89583333333333
        61 98.71666666666667    98.9125
        64    98.7375 98.93333333333334
        68    98.7625 98.95833333333333
        68       99.0 99.09583333333333
        64 99.01666666666667    99.1125
        61    99.0375 99.13333333333333
        56    99.0625 99.15833333333333
        54       99.2 99.39583333333333
        57 99.21666666666667    99.4125
        61    99.2375 99.43333333333334
        66    99.2625 99.45833333333333
        66       99.5 99.69583333333333
        61 99.51666666666667    99.7125
        57    99.5375 99.73333333333333
        54    99.5625 99.75833333333333
        54       99.8 99.89583333333333
        57 99.81666666666666    99.9125
        61    99.8375 99.93333333333334
        66    99.8625 99.95833333333333
        68      100.0 100.19583333333333
        63 100.01666666666667   100.2125
        60   100.0375 100.23333333333333
        56   100.0625 100.25833333333333
        56      100.3 100.49583333333334
        60 100.31666666666666   100.5125
        63   100.3375 100.53333333333333
        68   100.3625 100.55833333333334
        68      100.6 100.69583333333333
        63 100.61666666666666   100.7125
        60   100.6375 100.73333333333333
        56   100.6625 100.75833333333333
        56      100.8 103.79583333333333
        61 100.85416666666667     103.85
        64    100.925 103.92083333333333
        68   101.0125 104.00833333333333
        56      104.0 104.19583333333333
        61 104.01666666666667 104.21249999999999
        64   104.0375 104.23333333333333
        68   104.0625 104.25833333333333
        68      104.3 104.49583333333334
        64 104.31666666666666   104.5125
        61 104.33749999999999 104.53333333333333
        56   104.3625 104.55833333333334
        56      104.6 104.69583333333333
        61 104.61666666666666 104.71249999999999
        64   104.6375 104.73333333333333
        68   104.6625 104.75833333333333
        68      104.8 104.99583333333334
